PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Krefting, Jan; Andrade-Navarro, Miguel A.; Ibn-Salem, Jonas								Evolutionary stability of topologically associating domains is associated with conserved gene regulation								BMC BIOLOGY				16						87	10.1186/s12915-018-0556-x			AUG 7 2018	2018										13							WOS:000441362000001		
J	Ben-Zvi, Danny; Meoli, Luca; Abidi, Wasif M.; Nestoridi, Eirini; Panciotti, Courtney; Castillo, Erick; Pizarro, Palmenia; Shirley, Eleanor; Gourash, William F.; Thompson, Christopher C.; Munoz, Rodrigo; Clish, Clary B.; Anafi, Ron C.; Courcoulas, Anita P.; Stylopoulos, Nicholas								Time-Dependent Molecular Responses Differ between Gastric Bypass and Dieting but Are Conserved Across Species								CELL METABOLISM				28	2			310	+		10.1016/j.cmet.2018.06.004			AUG 7 2018	2018										7							WOS:000440983900015		
J	Pajtler, Kristian W.; Wen, Ji; Sill, Martin; Lin, Tong; Orisme, Wilda; Tang, Bo; Huebner, Jens-Martin; Ramaswamy, Vijay; Jia, Sujuan; Dalton, James D.; Haupfear, Kelly; Rogers, Hazel A.; Punchihewa, Chandanamali; Lee, Ryan; Easton, John; Wu, Gang; Ritzmann, Timothy A.; Chapman, Rebecca; Chavez, Lukas; Boop, Fredrick A.; Klimo, Paul; Sabin, Noah D.; Ogg, Robert; Mack, Stephen C.; Freibaum, Brian D.; Kim, Hong Joo; Witt, Hendrik; Jones, David T. W.; Vo, Baohan; Gajjar, Amar; Pounds, Stan; Onar-Thomas, Arzu; Roussel, Martine F.; Zhang, Jinghui; Taylor, J. Paul; Merchant, Thomas E.; Grundy, Richard; Tatevossian, Ruth G.; Taylor, Michael D.; Pfister, Stefan M.; Korshunov, Andrey; Kool, Marcel; Ellison, David W.								Molecular heterogeneity and CXorf67 alterations in posterior fossa group A (PFA) ependymomas								ACTA NEUROPATHOLOGICA				136	2			211	226		10.1007/s00401-018-1877-0			AUG 2018	2018										25							WOS:000440074600003		
J	Harris, Georgina; Eschment, Melanie; Orozco, Sebastian Perez; McCaffery, J. Michael; Maclennan, Richard; Severin, Daniel; Leist, Marcel; Kleensang, Andre; Pamies, David; Maertens, Alexandra; Hogberg, Helena T.; Freeman, Dana; Kirkwood, Alfredo; Hartung, Thomas; Smirnova, Lena								Toxicity, recovery, and resilience in a 3D dopaminergic neuronal in vitro model exposed to rotenone								ARCHIVES OF TOXICOLOGY				92	8			2587	2606		10.1007/s00204-018-2250-8			AUG 2018	2018										4							WOS:000440099900012		
J	Nett, Isabelle R. E.; Mulas, Carla; Gatto, Laurent; Lilley, Kathryn S.; Smith, Austin								Negative feedback via RSK modulates Erk-dependent progression from naive pluripotency								EMBO REPORTS				19	8					e45642	10.15252/embr.201745642			AUG 2018	2018										6							WOS:000440648700006		
J	Oliveira, Joana L.; Cury, Juliano C.; Gurgel-Goncalves, Rodrigo; Bahia, Ana C.; Monteiro, Fernando A.								Field-collected Triatoma sordida from central Brazil display high microbiota diversity that varies with regard to developmental stage and intestinal segmentation								PLOS NEGLECTED TROPICAL DISEASES				12	8					e0006709	10.1371/journal.pntd.0006709			AUG 2018	2018										2							WOS:000443381000044		
J	Heistinger, Lina; Moser, Josef; Tatto, Nadine E.; Valli, Minoska; Gasser, Brigitte; Mattanovich, Diethard								Identification and characterization of the Komagataella phaffii mating pheromone genes								FEMS YEAST RESEARCH				18	5					foy051	10.1093/femsyr/foy051			AUG 2018	2018										2							WOS:000446190600011		
J	Tian, Luyi; Su, Shian; Dong, Xueyi; Amann-Zalcenstein, Daniela; Biben, Christine; Seidi, Azadeh; Hilton, Douglas J.; Naik, Shalin H.; Ritchie, Matthew E.								scPipe: A flexible R/Bioconductor preprocessing pipeline for single-cell RNA-sequencing data								PLOS COMPUTATIONAL BIOLOGY				14	8					e1006361	10.1371/journal.pcbi.1006361			AUG 2018	2018										11							WOS:000443298500024		
J	Ahmed, Mahmoud; Trang Huyen Lai; Zada, Sahib; Hwang, Jin Seok; Trang Minh Pham; Yun, Miyong; Kim, Deok Ryong								Functional Linkage of RKIP to the Epithelial to Mesenchymal Transition and Autophagy during the Development of Prostate Cancer								CANCERS				10	8					273	10.3390/cancers10080273			AUG 2018	2018										4							WOS:000443614700033		
J	Yeo, Lorraine; Woodwyk, Alyssa; Sood, Sanjana; Lorenc, Anna; Eichmann, Martin; Pujol-Autonell, Irma; Melchiotti, Rosella; Skowera, Ania; Fidanis, Efthymios; Dolton, Garry M.; Tungatt, Katie; Sewell, Andrew K.; Heck, Susanne; Saxena, Alka; Beam, Craig A.; Peakman, Mark								Autoreactive T effector memory differentiation mirrors beta cell function in type 1 diabetes								JOURNAL OF CLINICAL INVESTIGATION				128	8			3460	3474		10.1172/JCI120555			AUG 1 2018	2018										9							WOS:000440461500029		
J	Kourtis, Nikos; Lazaris, Charalampos; Hockemeyerl, Kathryn; Balandran, Juan Carlos; Jimenez, Alejandra R.; Mullenders, Jasper; Gong, Yixiao; Trimarchi, Thomas; Bhatt, Kamala; Hu, Hai; Shrestha, Liza; Ambesi-Impiombato, Alberto; Kelliher, Michelle; Paietta, Elisabeth; Chiosiss, Gabriela; Guzman, Monica L.; Ferrando, Adolfo A.; Tsirigos, Aristotelis; Aifantis, Iannis								Oncogenic hijacking of the stress response machinery in T cell acute lymphoblastic leukemia								NATURE MEDICINE				24	8			1157	+		10.1038/s41591-018-0105-8			AUG 2018	2018										9							WOS:000440955500022		
J	Conradt, Elisabeth; Adkins, Daniel E.; Crowell, Sheila E.; Monk, Catherine; Kobor, Michael S.								An epigenetic pathway approach to investigating associations between prenatal exposure to maternal mood disorder and newborn neurobehavior								DEVELOPMENT AND PSYCHOPATHOLOGY				30	3			881	890		10.1017/S0954579418000688			AUG 2018	2018										2							WOS:000440666200012		
J	Blache, Ulrich; Vallmajo-Martin, Queralt; Horton, Edward R.; Guerrero, Julien; Djonov, Valentin; Scherberich, Arnaud; Erler, Janine T.; Martin, Ivan; Snedeker, Jess G.; Milleret, Vincent; Ehrbar, Martin								Notch-inducing hydrogels reveal a perivascular switch of mesenchymal stem cell fate								EMBO REPORTS				19	8					e45964	10.15252/embr.201845964			AUG 2018	2018										9							WOS:000440648700011		
J	Yang, Lingyu; Guan, Rongliang; Shi, Yixiang; Ding, Jinmei; Dai, Ronghua; Ye, Weixing; Xu, Ke; Chen, Yu; Shen, Li; Liu, Yanyan; Ding, Fangmei; He, Chuan; Meng, He								Comparative genome and transcriptome analysis reveal the medicinal basis and environmental adaptation of artificially cultivated Taiwanofungus camphoratus								MYCOLOGICAL PROGRESS				17	8			871	883		10.1007/s11557-018-1391-8			AUG 2018	2018										1							WOS:000438651200001		
J	van der Toorn, Marco; Sewer, Alain; Marescotti, Diego; Johne, Stephanie; Baumer, Karin; Bornand, David; Dulize, Remi; Merg, Celine; Corciulo, Maica; Scotti, Elena; Pak, Claudius; Leroy, Patrice; Guedj, Emmanuel; Ivanov, Nikolai; Martin, Florian; Peitsch, Manuel; Hoeng, Julia; Luettich, Karsta								The biological effects of long-term exposure of human bronchial epithelial cells to total particulate matter from a candidate modified-risk tobacco product								TOXICOLOGY IN VITRO				50				95	108		10.1016/j.tiv.2018.02.019			AUG 2018	2018										8							WOS:000437815500012		
J	Rath, Timo; Billmeier, Ulrike; Ferrazzi, Fulvia; Vieth, Michael; Ekici, Arif; Neurath, Markus F.; Atreya, Raja								Effects of Anti-Integrin Treatment With Vedolizumab on Immune Pathways and Cytokines in Inflammatory Bowel Diseases								FRONTIERS IN IMMUNOLOGY				9						1700	10.3389/fimmu.2018.01700			JUL 31 2018	2018										2							WOS:000440334900001		
J	Waters, Lynnea R.; Ahsan, Fasih M.; Wolf, Dane M.; Shirihai, Orian; Teitell, Michael A.								Initial B Cell Activation Induces Metabolic Reprogramming and Mitochondrial Remodeling								ISCIENCE				5				99	+		10.1016/j.isci.2018.07.005			JUL 27 2018	2018										16							WOS:000449732300009		
J	Cursons, Joseph; Pillman, Katherine A.; Scheer, Kaitlin G.; Gregory, Philip A.; Foroutan, Momeneh; Hediyeh-Zadeh, Soroor; Toubia, John; Crampin, Edmund J.; Goodall, Gregory J.; Bracken, Cameron P.; Davis, Melissa J.								Combinatorial Targeting by MicroRNAs Co-ordinates Post-transcriptional Control of EMT								CELL SYSTEMS				7	1			77	+		10.1016/j.cels.2018.05.019			JUL 25 2018	2018										16							WOS:000439836000012		
J	Gonzalez, Beatriz; Fece de la Cruz, Ferran; Samuelsson, Johanna Kristina; Alibes, Andreu; Alonso, Sergio								Epigenetic and transcriptional dysregulation of VWA2 associated with a MYC-driven oncogenic program in colorectal cancer								SCIENTIFIC REPORTS				8						11097	10.1038/s41598-018-29378-7			JUL 23 2018	2018										1							WOS:000439421600065		
J	Shimada, Eriko; Ahsan, Fasih M.; Nili, Mahta; Huang, Dian; Atamdede, Sean; TeSlaa, Tara; Case, Dana; Yu, Xiang; Gregory, Brian D.; Perrin, Benjamin J.; Koehler, Carla M.; Teitell, Michael A.								PNPase knockout results in mtDNA loss and an altered metabolic gene expression program								PLOS ONE				13	7					e0200925	10.1371/journal.pone.0200925			JUL 19 2018	2018										1							WOS:000439120000068		
J	Schulze, Markus; Sommer, Annika; Plotz, Sonja; Farrell, Michaela; Winner, Beate; Grosch, Janina; Winkler, Juergen; Riemenschneider, Markus J.								Sporadic Parkinson's disease derived neuronal cells show disease-specific mRNA and small RNA signatures with abundant deregulation of piRNAs								ACTA NEUROPATHOLOGICA COMMUNICATIONS				6						58	10.1186/s40478-018-0561-x			JUL 10 2018	2018										7							WOS:000438239900001		
J	Ozair, M. Zeeshan; Kirst, Christoph; van den Berg, Bastiaan L.; Ruzo, Albert; Rito, Tiago; Brivanlou, Ali H.								hPSC Modeling Reveals that Fate Selection of Cortical Deep Projection Neurons Occurs in the Subplate								CELL STEM CELL				23	1			60	+		10.1016/j.stem.2018.05.024			JUL 5 2018	2018										10							WOS:000438144700014		
J	de Pemille, Clement Vialatte; Berzero, Giulia; Small, Mathilde; Psimaras, Dimitri; Giry, Marine; Daniau, Mailys; Sanson, Marc; Delattre, Jean-Yves; Honnorat, Jerome; Desestret, Virginie; Alentorn, Agusti								Transcriptomic immune profiling of ovarian cancers in paraneoplastic cerebellar degeneration associated with anti-Yo antibodies								BRITISH JOURNAL OF CANCER				119	1			105	113		10.1038/s41416-018-0125-7			JUL 3 2018	2018										0							WOS:000438087300014		
J	De Bastiani, Marco A.; Pfaffenseller, Bianca; Klamt, Fabio								Master Regulators Connectivity Map: A Transcription Factors-Centered Approach to Drug Repositioning								FRONTIERS IN PHARMACOLOGY				9						697	10.3389/fphar.2018.00697			JUL 2 2018	2018										1							WOS:000436987700001		
J	Baltussen, Tim J. H.; Coolen, Jordy P. M.; Zoll, Jan; Verweij, Paul E.; Melchers, Willem J. G.								Gene co-expression analysis identifies gene clusters associated with isotropic and polarized growth in Aspergillus furnigatus conidia								FUNGAL GENETICS AND BIOLOGY				116				62	72		10.1016/j.fgb.2018.04.013			JUL 2018	2018										4							WOS:000436055300007		
J	Jongepier, Evelien; Kemena, Carsten; Lopez-Ezquerra, Alberto; Belles, Xavier; Bornberg-Bauer, Erich; Korb, Judith								Remodeling of the juvenile hormone pathway through caste-biased gene expression and positive selection along a gradient of termite eusociality								JOURNAL OF EXPERIMENTAL ZOOLOGY PART B-MOLECULAR AND DEVELOPMENTAL EVOLUTION				330	5			296	304		10.1002/jez.b.22805			JUL 2018	2018										3							WOS:000443231000006		
J	Vandeghinste, Nick; Klattig, Juergen; Jagerschmidt, Catherine; Lavazais, Stephanie; Marsais, Florence; Haas, Jan D.; Auberval, Marielle; Lauffer, Felix; Moran, Tara; Ongenaert, Mate; Van Balen, Maarten; Dupont, Sonia; Lepescheux, Lien; Garcia, Teresa; Haertle, Stefan; Eyerich, Kilian; Fallon, Padraic G.; Brys, Reginald; Steidl, Stefan								Neutralization of IL-17C Reduces Skin Inflammation in Mouse Models of Psoriasis and Atopic Dermatitis								JOURNAL OF INVESTIGATIVE DERMATOLOGY				138	7			1555	1563		10.1016/j.jid.2018.01.036			JUL 2018	2018										16							WOS:000436407000028		
J	Psallidas, Ioannis; Kanellakis, Nikolaos I.; Gerry, Stephen; Thezenas, Marie Laetitia; Charles, Philip D.; Samsonova, Anastasia; Schiller, Herbert B.; Fischer, Roman; Asciak, Rachelle; Hallifax, Robert J.; Mercer, Rachel; Dobson, Melissa; Dong, Tao; Pavord, Ian D.; Collins, Gary S.; Kessler, Benedikt M.; Pass, Harvey I.; Maskell, Nick; Stathopoulos, Georgios T.; Rahman, Najib M.								Development and validation of response markers to predict survival and pleurodesis success in patients with malignant pleural effusion (PROMISE): a multicohort analysis								LANCET ONCOLOGY				19	7			930	939		10.1016/S1470-2045(18)30294-8			JUL 2018	2018										16							WOS:000437342400052		
J	Karimzadeh, Mehran; Hoffman, Michael M.								Top considerations for creating bioinformatics software documentation								BRIEFINGS IN BIOINFORMATICS				19	4			693	699		10.1093/bib/bbw134			JUL 2018	2018										2							WOS:000441243300014		
J	Patil, Sarita U.; Calatroni, Agustin; Schneider, Michael; Steinbrecher, Johanna; Smith, Neal; Washburn, Cecilia; Ma, Alex; Shreffler, Wayne G.								Data-driven programmatic approach to analysis of basophil activation tests								CYTOMETRY PART B-CLINICAL CYTOMETRY				94	4			667	673		10.1002/cyto.b.21537			JUL 2018	2018										3							WOS:000441433900014		
J	Gelfond, Jonathan; Goros, Martin; Hernandez, Brian; Bokov, Alex								A System for an Accountable Data Analysis Process in R								R JOURNAL				10	1			6	21					JUL 2018	2018										2							WOS:000440997400002		
J	Backlin, Christofer L.; Gustafsson, Mats G.								Developer-Friendly and Computationally Efficient Predictive Modeling without Information Leakage: The emil Package for R								JOURNAL OF STATISTICAL SOFTWARE				85	13			1	30		10.18637/jss.v085.i13			JUL 2018	2018										1							WOS:000440230100001		
J	Shrestha, Ram Krishna; Ding, Pingtao; Jones, Jonathan D. G.; MacLean, Dan								A workflow for simplified analysis of ATAC-cap-seq data in R								GIGASCIENCE				7	7						10.1093/gigascience/giy080			JUN 28 2018	2018										2							WOS:000439313200001		
J	Stricker, Georg; Galinier, Mathilde; Gagneur, Julien								GenoGAM 2.0: scalable and efficient implementation of genome-wide generalized additive models for gigabase-scale genomes								BMC BIOINFORMATICS				19						247	10.1186/s12859-018-2238-7			JUN 27 2018	2018										0							WOS:000437008200002		
J	Smith, Kevin; Piccinini, Filippo; Balassa, Tamas; Koos, Krisztian; Danka, Tivadar; Azizpour, Hossein; Horvath, Peter								Phenotypic Image Analysis Software Tools for Exploring and Understanding Big Image Data from Cell-Based Assays								CELL SYSTEMS				6	6			636	653		10.1016/j.cels.2018.06.001			JUN 27 2018	2018										10							WOS:000436877800002		
J	Watts, Beth R.; Wittmann, Sina; Wery, Maxime; Gautier, Camille; Kus, Krzysztof; Birot, Adrien; Heo, Dong-Hyuk; Kilchert, Cornelia; Morillon, Antonin; Vasiljeva, Lidia								Histone deacetylation promotes transcriptional silencing at facultative heterochromatin								NUCLEIC ACIDS RESEARCH				46	11			5426	5440		10.1093/nar/gky232			JUN 20 2018	2018										4							WOS:000438362400013		
J	Strejcek, Michel; Smrhova, Tereza; Junkova, Petra; Uhlik, Ondrej								Whole-Cell MALDI-TOF MS Versus 16S rRNA Gene Analysis for Identification and Dereplication of Recurrent Bacterial Isolates								FRONTIERS IN MICROBIOLOGY				9						1294	10.3389/fmicb.2018.01294			JUN 19 2018	2018										6							WOS:000435684500001		
J	Duque Araujo, Rosana Beatriz; Silva, Tatiane Macedo; Kaiser, Charlotte Sophie; Leite, Gabriela Fernandes; Alonso, Diego; Martins Ribolla, Paulo Eduardo; Wunderlich, Gerhard								Independent regulation of Plasmodium falciparum rif gene promoters								SCIENTIFIC REPORTS				8						9332	10.1038/s41598-018-27646-0			JUN 19 2018	2018										0							WOS:000435536100008		
J	Peters, Fleur S.; Peeters, Annemiek M. A.; Mandaviya, Pooja R.; van Meurs, Joyce B. J.; Hofland, Leo J.; van de Wetering, Jacqueline; Betjes, Michiel G. H.; Baan, Carla C.; Boer, Karin								Differentially methylated regions in T cells identify kidney transplant patients at risk for de novo skin cancer								CLINICAL EPIGENETICS				10						81	10.1186/s13148-018-0519-7			JUN 18 2018	2018										3							WOS:000435902100003		
J	Zabegalov, Konstantin N.; Kolesnikova, Tatiana O.; Khatsko, Sergey L.; Volgin, Andrey D.; Yakovlev, Oleg A.; Amstislavskaya, Tamara G.; Alekseeva, Polina A.; Meshalkina, Darya A.; Friend, Ashton J.; Bao, Wandong; Demin, Konstantin A.; Gainetdinov, Raul R.; Kalueff, Allan V.								Understanding antidepressant discontinuation syndrome (ADS) through preclinical experimental models								EUROPEAN JOURNAL OF PHARMACOLOGY				829				129	140		10.1016/j.ejphar.2018.04.003			JUN 15 2018	2018										3							WOS:000432247000015		
J	Mavroudis, Panteleimon D.; DuBois, Debra C.; Almon, Richard R.; Jusko, William J.								Modeling circadian variability of core-clock and clock-controlled genes in four tissues of the rat								PLOS ONE				13	6					e0197534	10.1371/journal.pone.0197534			JUN 12 2018	2018										1							WOS:000435030900005		
J	Zhu, Quan; Hoong, Nien; Aslanian, Aaron; Hara, Toshiro; Benner, Christopher; Heinz, Sven; Miga, Karen H.; Ke, Eugene; Verma, Sachin; Soroczynski, Jan; Yates, John R., III; Hunter, Tony; Verma, Inder M.								Heterochromatin-Encoded Satellite RNAs Induce Breast Cancer								MOLECULAR CELL				70	5			842	+		10.1016/j.molcel.2018.04.023			JUN 7 2018	2018										13							WOS:000434791400011		
J	Nguyen, Thanh M.; Muhammad, Syed A.; Ibrahim, Sara; Ma, Lin; Guo, Jinlei; Bai, Baogang; Zeng, Bixin								DeCoST: A New Approach in Drug Repurposing From Control System Theory								FRONTIERS IN PHARMACOLOGY				9						583	10.3389/fphar.2018.00583			JUN 5 2018	2018										0							WOS:000434150800001		
J	Gomes, Susana I. L.; Roca, Carlos P.; Scott-Fordsmand, Janeck J.; Amorim, Monica J. B.								Identifying conserved UV exposure genes and mechanisms								SCIENTIFIC REPORTS				8						8605	10.1038/s41598-018-26865-9			JUN 5 2018	2018										1							WOS:000434122600030		
J	Volland, Moritz; Hampel, Miriam; Katsumiti, Alberto; Pilar Yeste, Maria; Manuel Gatica, Jose; Cajaraville, Miren; Blasco, Julian								Synthesis methods influence characteristics, behaviour and toxicity of bare CuO NPs compared to bulk CuO and ionic Cu after in vitro exposure of Ruditapes philippinarum hemocytes								AQUATIC TOXICOLOGY				199				285	295		10.1016/j.aquatox.2018.04.007			JUN 2018	2018										7							WOS:000433271600027		
J	Ahmed, Mahmoud; Hwang, Jin Seok; Trang Huyen Lai; Zada, Sahib; Huynh Quoc Nguyen; Trang Min Pham; Yun, Miyong; Kim, Deok Ryong								Co-Expression Network Analysis of AMPK and Autophagy Gene Products during Adipocyte Differentiation								INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES				19	6					1808	10.3390/ijms19061808			JUN 2018	2018										3							WOS:000436506600263		
J	Suo, Chen-Hao; Ma, Lan-Jing; Li, Hai-Long; Sun, Jian-Fang; Li, Chao; Lin, Ming-Hui; Sun, Tian-Shu; Du, Wei; Li, Yan-Jian; Gao, Xin-Di; Meng, Yang; Sai, Si-Xiang; Ding, Chen								Investigation of Cryptococcus neoformans magnesium transporters reveals important role of vacuolar magnesium transporter in regulating fungal virulence factors								MICROBIOLOGYOPEN				7	3					e564	10.1002/mbo3.564			JUN 2018	2018										1							WOS:000435947200004		
J	Brinkman, Eva K.; Kousholt, Arne N.; Harmsen, Tim; Leemans, Christ; Chen, Tao; Jonkers, Jos; van Steensel, Bas								Easy quantification of template-directed CRISPR/Cas9 editing								NUCLEIC ACIDS RESEARCH				46	10					e58	10.1093/nar/gky164			JUN 1 2018	2018										13							WOS:000438329100001		
J	Smith, Tyler William; Kron, Paul; Martin, Sara L.								flowPloidy: An R package for genome size and ploidy assessment of flow cytometry data								APPLICATIONS IN PLANT SCIENCES				6	7					e1164	10.1002/aps3.1164			JUN 2018	2018										4							WOS:000439743300007		
J	Zappia, Luke; Phipson, Belinda; Oshlack, Alicia								Exploring the single-cell RNA-seq analysis landscape with the scRNA-tools database								PLOS COMPUTATIONAL BIOLOGY				14	6					e1006245	10.1371/journal.pcbi.1006245			JUN 2018	2018										24							WOS:000437878200009		
J	Marangoni, Elisabetta; Laurent, Cecile; Coussy, Florence; El-Botty, Rania; Chateau-Joubert, Sophie; Servely, Jean-Luc; de Plater, Ludmilla; Assayag, Franck; Dahmani, Ahmed; Montaudon, Elodie; Nemati, Fariba; Fleury, Justine; Vacher, Sophie; Gentien, David; Rapinat, Audrey; Foidart, Pierre; Sounni, Nor Eddine; Noel, Agnes; Vincent-Salomon, Anne; Lae, Marick; Decaudin, Didier; Roman-Roman, Sergio; Bieche, Ivan; Piccart, Martine; Reyal, Fabien								Capecitabine Efficacy Is Correlated with TYMP and RB1 Expression in PDX Established from Triple-Negative Breast Cancers								CLINICAL CANCER RESEARCH				24	11			2605	2615		10.1158/1078-0432.CCR-17-3490			JUN 1 2018	2018										4							WOS:000433971400016		
J	Lippmann, Catharina; Kringel, Dario; Ultsch, Alfred; Loetsch, Joern								Computational functional genomics-based approaches in analgesic drug discovery and repurposing								PHARMACOGENOMICS				19	9			783	797		10.2217/pgs-2018-0036			JUN 2018	2018										4							WOS:000433478100006		
J	Wuidart, Aline; Sifrim, Alejandro; Fioramonti, Marco; Matsumura, Shigeru; Brisebarre, Audrey; Brown, Daniel; Centonze, Alessia; Dannau, Anne; Dubois, Christine; Van Keymeulen, Alexandra; Voet, Thierry; Blanpain, Cedric								Early lineage segregation of multipotent embryonic mammary gland progenitors								NATURE CELL BIOLOGY				20	6						10.1038/s41556-018-0095-2			JUN 2018	2018										29							WOS:000433237300010		
J	Zhao, Shilin; Li, Chung-, I; Guo, Yan; Sheng, Quanhu; Shyr, Yu								RnaSeqSampleSize: real data based sample size estimation for RNA sequencing								BMC BIOINFORMATICS				19						191	10.1186/s12859-018-2191-5			MAY 30 2018	2018										6							WOS:000434048200003		
J	Boesl, Korbinian; Giambelluca, Miriam; Haug, Markus; Bugge, Marit; Espevik, Terje; Kandasamy, Richard K.; Bergstrom, Bjarte								Coactivation of TLR2 and TLR8 in Primary Human Monocytes Triggers a Distinct Inflammatory Signaling Response								FRONTIERS IN PHYSIOLOGY				9						618	10.3389/fphys.2018.00618			MAY 29 2018	2018										4							WOS:000433375300001		
J	Giacalone, Giovanna; Matoori, Simon; Agostoni, Valentina; Forster, Vincent; Kabbaj, Meriam; Eggenschwiler, Sarah; Lussi, Martin; De Gottardi, Andrea; Zamboni, Nicola; Leroux, Jean-Christophe								Liposome-supported peritoneal dialysis in the treatment of severe hyperammonemia: An investigation on potential interactions								JOURNAL OF CONTROLLED RELEASE				278				57	65		10.1016/j.jconrel.2018.03.030			MAY 28 2018	2018										3							WOS:000432650800006		
J	Kacmarczyk, Thadeous J.; Fall, Mame P.; Zhang, Xihui; Xin, Yuan; Li, Yushan; Alonso, Alicia; Betel, Doron								"Same difference": comprehensive evaluation of four DNA methylation measurement platforms								EPIGENETICS & CHROMATIN				11						21	10.1186/s13072-018-0190-4			MAY 25 2018	2018										1							WOS:000433355700002		
J	Camacho, Jessica; Truong, Lisa; Kurt, Zeyneb; Chen, Yen-Wei; Morselli, Marco; Gutierrez, Gerardo; Pellegrini, Matteo; Yang, Xia; Allard, Patrick								The Memory of Environmental Chemical Exposure in C. elegans Is Dependent on the Jumonji Demethylases jmjd-2 and jmjd-3/utx-1								CELL REPORTS				23	8			2392	2404		10.1016/j.celrep.2018.04.078			MAY 22 2018	2018										10							WOS:000433052200017		
J	Lee, Brian H.; Stallcup, Michael R.								Different chromatin and DNA sequence characteristics define glucocorticoid receptor binding sites that are blocked or not blocked by coregulator Hic-5								PLOS ONE				13	5					e0196965	10.1371/journal.pone.0196965			MAY 8 2018	2018										1							WOS:000431724900034		
J	Schulze, Markus; Hutterer, Maria; Sabo, Anja; Hoja, Sabine; Lorenz, Julia; Rothhammer-Hampl, Tanja; Herold-Mende, Christel; Flossbach, Lucia; Monoranu, Camelia; Riemenschneider, Markus J.								Chronophin regulates active vitamin B6 levels and transcriptomic features of glioblastoma cell lines cultured under non-adherent, serum-free conditions								BMC CANCER				18						524	10.1186/s12885-018-4440-4			MAY 3 2018	2018										1							WOS:000431831700008		
J	Law, Simon R.; Chrobok, Daria; Juvany, Marta; Delhomme, Nicolas; Linden, Pernilla; Brouwer, Bastiaan; Ahad, Abdul; Moritz, Thomas; Jansson, Stefan; Gardestrom, Per; Keech, Olivier								Darkened Leaves Use Different Metabolic Strategies for Senescence and Survival								PLANT PHYSIOLOGY				177	1			132	150		10.1104/pp.18.00062			MAY 2018	2018										9							WOS:000431347500015		
J	Lugowski, Andrew; Nicholson, Beth; Rissland, Olivia S.								DRUID: a pipeline for transcriptome-wide measurements of mRNA stability								RNA				24	5			623	632		10.1261/rna.062877.117			MAY 2018	2018										6							WOS:000430333900001		
J	Reibe, Saskia; Hjorth, Marit; Febbraio, Mark A.; Whitham, Martin								GeneXX: an online tool for the exploration of transcript changes in skeletal muscle associated with exercise								PHYSIOLOGICAL GENOMICS				50	5			376	384		10.1152/physiolgenomics.00127.2017			MAY 2018	2018										1							WOS:000440971300008		
J	Iskandar, Anita R.; Martin, Florian; Leroy, Patrice; Schlage, Walter K.; Mathis, Carole; Titz, Bjorn; Kondylis, Athanasios; Schneider, Thomas; Vuillaume, Gregory; Sewer, Alain; Guedj, Emmanuel; Trivedi, Keyur; Elamin, Ashraf; Frentzel, Stefan; Ivanov, Nikolai, V; Peitsch, Manuel C.; Hoeng, Julia								Comparative biological impacts of an aerosol from carbon-heated tobacco and smoke from cigarettes on human respiratory epithelial cultures: A systems toxicology assessment								FOOD AND CHEMICAL TOXICOLOGY				115				109	126		10.1016/j.fct.2018.02.063			MAY 2018	2018										5							WOS:000432644400012		
J	Zanetti, Filippo; Sewer, Alain; Scotti, Elena; Titz, Bjoern; Schlage, Walter K.; Leroy, Patrice; Kondylis, Athanasios; Vuillaume, Gregory; Iskandar, Anita R.; Guedj, Emmanuel; Trivedi, Keyur; Schneider, Thomas; Elamin, Ashraf; Martin, Florian; Frentzel, Stefan; Ivanov, Nikolai, V; Peitsch, Manuel C.; Hoeng, Julia								Assessment of the impact of aerosol from a potential modified risk tobacco product compared with cigarette smoke on human organotypic oral epithelial cultures under different exposure regimens								FOOD AND CHEMICAL TOXICOLOGY				115				148	169		10.1016/j.fct.2018.02.062			MAY 2018	2018										10							WOS:000432644400015		
J	Lun, Aaron T. L.; Pages, Herve A.; Smith, Mike L.								beachmat: A Bioconductor C plus plus API for accessing high-throughput biological data from a variety of R matrix types								PLOS COMPUTATIONAL BIOLOGY				14	5					e1006135	10.1371/journal.pcbi.1006135			MAY 2018	2018										0							WOS:000434012100018		
J	Smirnova, Ekaterina; Ivanescu, Andrada; Bai, Jiawei; Crainiceanu, Ciprian M.								A practical guide to big data								STATISTICS & PROBABILITY LETTERS				136				25	29		10.1016/j.spl.2018.02.014			MAY 2018	2018						48th Meeting of the Italian-Statistical-Society	JUN, 2016	Italian Stat Soc	Salerno, ITALY	3							WOS:000435046000006		
